id,Study_Hours,Sleep_Hours,Attendance_Percentage,Previous_Score,Internet_Usage,Social_Activity_Level,Performance_Score,Pass_Fail
22129,2.32,9.23,69.36,66.54,3.98,5,46.07,1
52706,14.65,5.43,74.37,100.0,0.75,5,100.0,1
53400,7.94,7.11,68.47,63.02,0.66,4,73.27,1
42252,1.33,7.78,60.97,60.56,1.79,2,30.71,0
50638,5.17,6.33,92.45,84.61,1.01,4,64.95,1
2594,1.84,4.99,84.95,58.74,0.27,2,17.14,0
44313,2.57,5.91,88.87,82.75,0.09,5,48.3,1
47397,3.96,6.42,85.57,42.49,0.33,2,58.04,1
37417,3.12,8.08,82.58,69.42,3.94,4,59.85,1
38322,2.89,6.24,76.46,54.64,0.08,4,48.71,1
6202,10.6,7.46,71.96,95.8,0.73,1,62.43,1
5764,1.74,7.6,72.72,64.12,2.36,1,46.84,1
35264,3.74,4.22,85.02,55.65,9.13,3,44.74,1
36357,3.71,8.39,93.13,41.36,1.47,4,40.58,1
25126,2.39,8.58,96.66,46.06,5.35,2,31.17,0
35899,1.02,5.18,80.57,38.87,1.9,1,30.6,0
14223,1.78,5.03,97.27,61.29,9.54,4,27.27,0
40789,1.06,8.86,86.02,48.16,3.08,5,30.71,0
10280,6.31,6.22,76.79,70.76,4.74,2,58.39,1
36505,1.6,5.9,89.57,59.05,0.8,2,49.08,1
26821,3.63,7.98,41.76,69.39,1.13,3,26.44,0
51329,2.34,7.93,95.68,69.22,0.37,5,48.28,1
15125,3.18,9.15,96.67,45.49,1.56,2,54.98,1
17815,3.93,7.04,39.74,52.23,3.88,1,40.25,1
34583,6.22,8.23,81.07,69.22,3.14,4,62.54,1
50763,2.45,6.4,65.17,63.74,1.68,1,43.58,1
1391,1.62,8.87,89.25,34.94,1.78,5,30.29,0
38742,4.26,5.41,71.06,44.69,10.2,3,44.94,1
28466,9.44,6.4,77.64,79.09,0.23,3,75.16,1
7837,3.4,5.62,70.07,37.52,0.79,1,41.78,1
30439,3.72,8.65,69.38,54.92,0.94,3,49.44,1
15298,4.7,6.37,91.71,64.39,0.93,1,62.75,1
9843,4.42,6.34,97.38,53.86,1.59,5,60.49,1
36556,2.1,5.51,81.93,68.28,7.46,5,49.89,1
48412,5.88,6.77,92.22,37.0,0.44,1,53.53,1
4811,2.42,4.46,96.93,50.93,1.0,1,19.18,0
21093,4.16,6.52,87.34,69.68,3.99,3,48.26,1
1662,4.78,5.95,63.75,76.7,1.41,2,57.63,1
37904,8.57,7.4,91.51,93.47,1.97,5,96.4,1
35794,2.37,6.16,70.81,62.56,6.3,2,41.05,1
39947,6.58,7.08,64.9,74.93,0.26,3,68.13,1
27903,3.74,6.08,67.89,77.7,4.99,4,50.93,1
38839,1.66,6.22,64.84,30.4,1.51,2,25.1,0
24329,8.36,8.01,89.61,73.73,1.44,3,65.37,1
2961,3.11,8.7,87.59,66.44,12.0,4,53.93,1
7344,2.03,6.73,90.23,73.41,0.47,2,61.68,1
31494,3.71,9.05,96.86,35.57,1.5,3,36.93,0
3661,5.09,6.01,75.14,59.8,1.3,1,44.66,1
16330,4.48,7.47,83.73,55.23,0.08,4,71.87,1
2248,3.76,5.96,89.04,56.0,2.69,3,57.37,1
46482,2.76,6.67,53.09,65.77,1.82,1,43.57,1
10173,3.55,6.49,85.77,31.9,2.03,3,43.88,1
54430,2.52,6.53,94.41,51.75,7.3,4,47.84,1
41150,5.56,6.38,78.66,66.79,5.9,4,64.7,1
6760,1.67,5.32,84.84,46.75,4.15,3,29.26,0
2609,6.87,6.79,84.69,49.73,2.23,5,65.51,1
48990,1.64,6.81,66.97,57.43,1.13,3,34.25,0
19358,1.7,7.12,87.14,45.34,0.29,3,29.12,0
48798,9.68,6.42,84.87,82.74,5.95,2,83.72,1
15388,14.75,6.33,90.34,87.79,0.16,2,84.38,1
29707,4.19,4.11,77.65,91.43,6.42,2,52.36,1
10823,6.81,8.91,73.97,85.09,0.13,3,78.17,1
46095,1.97,6.67,87.82,40.16,0.09,2,23.63,0
49934,5.49,7.67,69.06,76.29,1.19,4,60.8,1
19822,9.2,7.08,86.75,72.45,5.42,3,79.02,1
43723,3.02,5.88,90.88,63.49,0.5,1,54.02,1
31355,3.02,7.65,69.75,52.18,8.73,3,64.32,1
54272,1.91,7.47,63.47,18.41,3.39,2,41.76,1
37036,2.28,6.84,97.73,63.36,0.27,1,53.05,1
40549,2.14,4.32,90.45,66.5,0.11,4,42.99,1
31780,5.93,6.08,66.63,65.59,0.17,2,62.96,1
53512,2.92,10.02,86.24,51.17,0.18,4,60.44,1
37270,1.38,7.44,90.54,59.31,1.61,3,29.54,0
24654,2.41,8.57,54.45,63.44,0.5,4,49.5,1
12034,3.79,7.36,73.71,56.42,1.72,5,54.42,1
28125,1.98,5.84,84.12,55.16,1.69,1,21.81,0
31362,2.18,4.31,83.58,50.54,6.87,3,23.14,0
10952,1.48,8.37,92.97,48.96,0.81,2,34.68,0
53139,0.9,7.33,59.7,60.79,1.48,4,47.29,1
579,1.67,6.68,91.09,57.08,1.23,2,39.96,0
10987,1.44,7.28,92.17,66.89,0.96,1,39.67,0
48449,5.04,6.58,85.22,80.34,9.41,3,69.52,1
41818,2.05,9.49,66.43,67.29,9.96,4,62.97,1
33670,7.77,8.21,80.52,65.85,3.38,2,73.84,1
13745,4.48,9.7,48.36,57.89,1.92,1,24.18,0
23538,5.39,5.42,71.51,95.68,1.0,4,65.49,1
39911,9.77,6.72,87.52,81.34,2.24,3,81.89,1
44909,2.69,8.76,71.35,64.08,2.83,5,62.36,1
29314,2.16,7.13,83.24,80.85,6.74,4,66.24,1
50687,1.38,7.65,85.55,59.11,3.35,1,36.84,0
35411,1.78,5.59,77.38,68.91,6.32,3,34.93,0
49419,2.33,5.46,99.36,67.36,1.7,2,62.95,1
39497,3.74,6.37,93.66,50.37,4.82,1,54.89,1
24354,1.32,5.67,82.7,54.64,6.72,2,39.65,0
53048,1.41,5.45,88.42,29.34,6.77,3,10.56,0
35393,2.6,9.73,68.59,52.22,3.85,5,49.74,1
30461,6.45,8.29,82.15,76.4,1.73,2,70.86,1
13792,4.81,6.89,72.56,60.88,2.3,3,64.94,1
48008,2.78,7.4,52.51,46.06,0.01,5,44.17,1
54519,5.47,5.66,69.73,62.4,2.12,5,54.2,1
4208,1.78,8.03,82.72,36.02,2.97,4,28.75,0
27493,5.8,7.38,99.71,66.53,5.09,3,68.62,1
22595,8.68,5.79,71.59,63.32,0.39,2,66.25,1
31854,4.22,5.21,72.04,60.36,3.33,1,50.74,1
26439,1.63,8.38,38.39,58.41,4.26,4,12.72,0
28018,2.2,7.78,72.39,50.77,2.28,1,56.88,1
21397,2.75,7.84,53.36,54.67,0.5,4,48.51,1
30612,2.86,7.75,90.09,52.62,1.77,1,63.1,1
42072,2.69,6.95,92.23,45.54,3.53,1,51.9,1
32011,3.97,7.94,83.02,60.16,3.59,1,65.06,1
3789,1.82,7.41,94.74,55.99,1.64,5,36.05,0
52538,4.91,8.11,73.71,61.57,1.64,3,66.19,1
51171,2.27,6.08,92.6,56.62,3.03,5,57.09,1
35450,2.14,6.91,81.08,36.23,0.51,1,45.12,1
26793,1.11,5.66,87.41,36.73,0.43,1,43.41,1
20016,2.32,7.68,91.11,71.97,0.67,3,65.11,1
27912,3.26,5.88,72.52,68.25,5.86,2,44.46,1
23358,2.52,8.03,89.21,72.12,2.5,1,55.93,1
42011,5.68,4.98,67.17,72.47,5.4,1,20.08,0
22071,3.2,7.91,81.41,55.5,0.33,3,55.54,1
52358,2.37,10.98,70.5,56.34,1.44,4,40.22,1
20980,0.93,6.76,91.95,62.08,0.66,2,29.85,0
50102,4.05,8.09,72.42,65.09,2.19,2,59.79,1
44515,4.26,8.11,66.81,81.78,0.56,1,69.49,1
2894,4.31,8.01,58.93,68.94,1.45,4,48.5,1
44325,5.23,4.95,69.23,56.1,6.33,2,43.06,1
16585,2.82,6.88,93.7,62.2,0.5,2,58.24,1
47399,1.07,5.84,61.0,40.63,0.23,5,21.4,0
23790,3.99,10.93,66.25,75.11,0.75,1,48.09,1
37614,6.39,7.31,86.22,53.46,0.89,1,60.65,1
48406,2.74,5.92,87.66,55.35,3.08,4,64.14,1
51370,1.53,7.15,49.59,65.02,4.27,4,27.21,0
46673,3.59,6.6,81.57,61.89,0.47,2,71.32,1
33527,4.18,10.5,84.87,66.82,2.51,5,56.69,1
52424,7.56,7.03,91.41,68.08,5.22,2,75.48,1
49884,2.08,6.4,93.27,49.01,1.15,1,44.43,1
21505,3.96,6.95,76.52,59.67,0.88,2,51.67,1
44976,7.49,7.05,53.39,62.6,0.38,4,63.52,1
2852,4.44,7.0,92.73,58.26,2.53,1,63.6,1
8480,10.01,9.34,82.33,88.1,2.91,3,76.8,1
44126,4.61,8.12,69.77,48.06,1.79,4,52.01,1
3762,1.26,5.24,77.21,28.55,0.95,5,25.86,0
40851,2.27,9.2,57.67,76.38,0.6,2,61.32,1
51567,3.03,9.59,92.13,57.05,9.18,1,53.19,1
54032,3.16,6.32,86.75,75.82,2.02,3,68.11,1
45208,6.06,8.38,94.74,75.11,1.39,5,75.31,1
48416,5.81,8.03,30.0,98.72,0.56,1,56.72,1
37043,3.22,6.37,39.62,52.89,0.11,5,13.03,0
19317,1.3,6.26,69.65,44.69,2.99,3,29.56,0
6205,2.5,8.23,90.92,78.29,0.79,2,54.79,1
39181,4.31,5.47,81.7,60.33,2.62,2,38.61,0
33762,6.0,7.01,94.86,74.53,0.77,2,70.17,1
29705,6.93,6.68,83.59,80.51,2.28,5,78.16,1
32758,2.17,9.03,72.76,41.57,2.62,2,36.44,0
15498,15.41,7.16,70.78,100.0,1.43,4,100.0,1
698,2.32,7.49,79.25,39.37,0.61,2,48.6,1
40257,3.02,4.69,31.56,58.16,5.9,3,16.09,0
397,4.37,6.74,69.25,69.02,1.03,4,65.61,1
11343,1.12,5.3,87.13,21.34,3.7,2,13.99,0
34517,0.89,5.24,87.72,46.88,3.33,4,24.6,0
41019,2.64,8.59,44.76,33.08,1.44,3,24.79,0
11187,2.38,7.24,80.61,65.04,2.69,3,58.42,1
40596,6.24,6.45,79.4,99.38,2.77,3,68.51,1
45457,1.76,8.27,76.65,45.66,0.04,1,37.77,0
13034,0.94,5.4,69.51,55.69,1.37,1,39.0,0
42974,1.76,5.81,93.4,45.48,1.74,3,27.3,0
7479,3.04,5.16,97.06,65.13,8.86,4,62.71,1
40658,4.65,5.88,76.17,62.52,2.36,2,58.36,1
13191,8.43,7.34,63.68,53.52,2.05,1,58.87,1
33623,1.87,6.9,79.96,35.75,3.89,3,28.28,0
26700,3.95,7.36,85.87,48.43,0.18,2,58.36,1
2727,5.04,6.66,81.44,83.99,3.07,5,76.64,1
12154,1.87,5.84,95.9,31.22,0.94,4,29.05,0
8529,1.68,4.78,92.43,58.65,1.32,4,11.91,0
34609,2.86,6.27,84.72,74.44,2.03,5,48.22,1
17688,3.45,5.9,83.44,61.53,0.27,1,56.67,1
24444,1.79,6.27,78.76,51.9,1.03,2,29.94,0
39266,1.3,7.48,66.41,68.74,4.23,3,54.53,1
24305,1.91,6.75,97.53,18.81,6.14,1,24.97,0
12194,6.16,4.79,90.97,74.27,1.0,4,59.96,1
51221,0.95,6.99,93.47,63.69,3.02,4,35.38,0
36495,6.22,5.89,88.62,69.22,0.61,3,58.37,1
15135,8.24,6.08,83.17,91.72,1.97,4,74.41,1
9804,1.65,7.82,84.36,36.46,0.85,1,24.48,0
47239,4.01,8.3,80.46,31.33,0.03,3,33.77,0
24895,1.83,8.49,82.89,54.64,0.11,2,36.27,0
53717,6.49,5.92,95.23,83.99,0.41,2,71.74,1
13558,4.44,7.48,49.82,76.02,5.94,4,47.73,1
13104,1.63,7.3,50.47,49.01,4.74,4,24.62,0
42238,3.12,3.02,75.56,65.89,0.8,4,38.33,0
45390,2.07,5.42,59.86,82.45,1.98,3,62.03,1
3716,3.87,8.27,90.72,60.54,2.5,1,79.64,1
18503,1.44,8.18,70.78,31.25,2.01,3,8.05,0
44476,2.82,6.18,53.69,33.68,6.13,1,39.08,0
37308,1.88,11.94,45.67,69.73,1.22,2,28.97,0
16755,4.96,6.99,85.96,69.97,3.26,3,64.11,1
51037,3.38,6.05,62.98,74.65,1.67,2,56.2,1
15656,8.23,7.03,77.77,100.0,1.01,4,88.25,1
12831,4.72,9.88,85.44,65.81,0.28,4,51.52,1
24511,1.06,6.26,90.92,50.76,4.84,3,53.52,1
30709,15.7,9.8,58.66,100.0,2.24,3,83.79,1
37410,4.41,7.58,87.76,79.31,3.68,3,60.07,1
44623,1.76,5.22,96.41,66.9,0.65,1,49.7,1
42777,3.26,6.65,92.76,69.11,1.34,1,72.93,1
32359,1.0,7.12,92.65,59.72,4.15,5,40.07,1
42970,7.73,8.64,79.71,55.47,2.21,4,72.96,1
29353,6.81,6.89,53.3,76.47,0.42,3,75.79,1
9173,4.49,4.55,87.29,64.63,0.41,4,36.05,0
40740,5.95,6.62,93.27,46.22,5.18,5,56.83,1
48328,16.0,6.48,64.91,84.68,0.17,1,93.02,1
51436,1.76,5.48,68.78,61.1,1.73,1,30.04,0
5658,3.81,5.77,87.31,40.87,5.6,5,48.4,1
39486,8.92,6.89,84.03,97.1,2.28,1,87.61,1
26414,2.19,6.2,90.54,56.11,0.51,2,55.41,1
13702,2.05,9.05,89.58,54.49,0.06,3,44.86,1
24980,3.14,9.42,91.84,63.02,0.69,1,49.18,1
45767,1.91,8.6,68.0,82.78,3.48,2,48.51,1
50854,2.36,6.48,84.79,86.17,4.91,2,54.91,1
6840,7.93,5.51,74.7,75.09,5.07,4,88.16,1
49491,2.69,9.45,96.74,54.94,2.23,2,41.4,1
35487,1.78,7.24,85.83,49.81,1.59,4,41.55,1
30557,4.02,9.53,93.56,66.27,1.14,4,59.39,1
51800,0.93,5.97,71.66,50.06,5.81,5,46.81,1
37263,3.19,7.15,85.16,58.9,4.02,1,63.08,1
36678,3.68,6.85,64.76,51.06,0.46,1,48.3,1
39643,4.56,6.54,75.62,42.6,2.24,1,59.85,1
21965,2.98,7.27,82.43,66.27,2.83,3,58.59,1
27837,3.74,6.03,83.18,49.16,1.4,4,67.49,1
37609,1.2,8.75,81.24,73.12,3.84,4,43.94,1
36468,16.0,7.98,88.84,93.93,9.58,2,100.0,1
3271,1.11,8.43,71.95,36.75,3.86,3,34.28,0
24518,4.69,5.69,91.68,64.27,3.23,4,59.71,1
43266,5.4,7.75,80.94,73.43,2.06,5,55.11,1
41079,2.94,5.16,91.16,36.68,1.57,5,39.39,0
20296,5.25,5.33,98.64,76.67,0.27,2,69.56,1
19715,3.56,7.32,93.91,56.81,7.04,2,62.74,1
53612,2.67,4.37,85.72,91.58,3.46,4,30.88,0
9056,2.76,8.94,78.48,58.5,0.53,5,47.81,1
16850,2.13,9.44,78.94,42.06,1.57,2,49.84,1
15032,3.68,3.85,61.27,54.27,1.27,4,21.74,0
27148,7.64,7.57,90.22,72.74,5.15,2,66.86,1
9542,2.62,6.69,91.56,32.95,1.65,3,46.27,1
17725,1.87,4.86,49.1,42.38,1.04,2,5.83,0
15177,2.19,6.94,96.09,65.39,0.72,1,46.1,1
9723,2.76,8.93,80.14,41.7,2.67,2,32.6,0
51477,7.64,3.23,69.2,67.95,0.34,4,32.26,0
43265,2.75,5.91,45.47,80.99,2.68,2,36.84,0
38877,1.24,5.6,94.43,70.9,2.21,4,35.31,0
3215,2.06,6.57,82.92,57.01,0.01,4,49.17,1
29963,3.62,6.26,93.68,75.82,0.84,5,61.01,1
37850,7.37,8.59,68.67,55.69,5.25,4,68.82,1
11961,1.0,7.49,80.87,39.68,1.3,4,38.87,0
13290,2.73,6.66,93.37,67.06,0.3,2,46.05,1
16963,1.43,11.17,72.99,52.6,0.72,2,26.06,0
17355,4.7,7.45,57.48,69.64,0.99,2,63.66,1
13253,2.11,8.64,92.76,62.58,8.1,5,41.9,1
1098,3.71,3.85,65.88,80.18,0.33,1,41.93,1
31266,3.18,7.59,92.97,80.81,4.84,2,56.79,1
13036,2.71,7.64,74.78,72.81,5.57,1,54.74,1
47179,16.0,6.48,65.97,98.92,1.71,1,86.04,1
6073,0.86,5.88,67.98,48.15,1.18,5,26.28,0
53369,2.34,8.1,75.79,72.24,3.34,2,51.88,1
24910,2.73,7.62,81.3,60.76,0.64,1,58.27,1
14130,9.8,7.76,75.82,96.53,0.14,5,71.54,1
18464,5.26,7.97,83.69,50.59,0.78,1,63.22,1
8908,2.39,7.52,81.44,16.66,3.46,5,33.96,0
14530,1.66,8.63,51.55,39.41,0.93,3,44.17,1
18195,5.07,4.21,80.2,57.59,3.83,1,34.32,0
2617,2.44,8.62,88.23,76.4,5.49,3,58.96,1
4829,4.58,4.81,81.34,74.78,1.06,2,52.75,1
33241,2.03,6.39,78.57,72.04,2.3,3,53.33,1
8421,2.67,7.09,96.53,25.81,1.03,1,19.03,0
23360,3.14,6.33,98.49,45.48,2.45,5,51.44,1
24638,3.87,8.65,91.0,53.25,11.16,5,63.03,1
40948,2.09,7.23,75.7,69.65,0.41,3,53.38,1
11154,4.31,5.98,74.77,65.57,1.06,3,59.24,1
22238,2.55,4.78,84.99,53.71,8.62,5,28.58,0
34480,1.67,7.82,56.19,59.7,0.2,2,44.49,1
34079,2.52,9.05,67.19,50.38,0.06,5,52.64,1
6918,3.28,7.71,67.26,70.58,1.1,5,52.24,1
45599,4.11,6.25,61.73,43.19,0.86,2,55.14,1
28090,6.0,5.94,79.83,77.07,1.49,1,63.97,1
31115,2.9,4.68,75.93,44.08,1.28,1,34.31,0
5206,9.89,6.83,81.32,100.0,2.41,4,93.91,1
26393,3.83,8.65,89.53,54.09,1.31,5,46.11,1
709,3.67,8.32,69.76,58.86,7.15,1,56.68,1
21021,3.58,10.74,86.31,86.89,1.02,2,55.57,1
6794,4.56,9.41,77.6,49.36,0.12,1,57.8,1
26374,3.38,3.0,61.71,53.35,2.53,4,31.65,0
13472,2.82,6.23,86.5,39.27,2.05,5,52.58,1
39672,1.89,9.34,93.91,57.98,0.28,5,40.82,1
9786,5.77,4.14,37.42,72.56,0.27,3,20.85,0
43794,1.56,5.8,98.48,35.83,1.29,2,28.12,0
50327,3.86,6.58,92.81,35.63,2.67,3,40.2,1
17287,5.74,7.06,84.89,67.96,5.02,2,68.08,1
32049,5.16,5.16,80.51,55.8,1.89,5,64.64,1
47159,5.9,6.78,67.17,67.5,2.47,1,50.66,1
45602,3.76,7.88,73.97,58.58,0.13,3,51.64,1
41247,1.96,7.46,90.21,27.7,3.62,3,33.55,0
21908,6.09,8.17,92.53,58.16,3.23,2,69.5,1
30731,4.12,7.94,83.95,63.92,3.56,1,65.6,1
12738,4.5,8.7,81.94,82.06,7.45,3,61.04,1
1671,6.22,10.22,59.62,67.75,0.49,2,47.62,1
1373,3.26,6.5,84.02,40.69,1.79,5,50.43,1
50721,3.17,6.41,69.27,70.11,1.13,1,54.58,1
48056,2.63,6.41,77.02,67.86,1.01,5,54.23,1
32274,3.15,8.65,97.43,62.12,0.05,4,46.76,1
31830,5.38,5.39,79.79,60.32,3.81,3,64.67,1
40965,4.31,5.55,74.85,72.04,3.2,4,53.24,1
45745,1.38,9.68,86.38,67.77,2.22,2,50.06,1
28871,3.23,6.99,91.21,63.04,1.27,3,61.12,1
52181,8.65,7.06,87.89,54.99,12.0,1,72.6,1
23638,4.56,8.22,37.73,77.62,1.24,3,41.19,1
2099,4.04,7.11,76.38,56.65,4.78,3,59.14,1
30265,6.78,4.86,86.24,58.68,0.67,5,52.48,1
20929,2.18,8.22,89.23,51.56,2.03,5,32.99,0
1247,3.46,8.72,64.4,65.09,0.05,3,64.3,1
11294,6.53,9.71,84.86,83.47,12.0,1,78.54,1
293,1.58,5.87,91.97,66.09,0.77,4,36.62,0
42986,4.92,7.99,88.89,78.28,1.23,5,64.64,1
41314,5.48,7.64,87.71,77.65,0.4,3,72.97,1
5059,2.47,8.27,87.92,60.43,0.73,1,51.67,1
13890,2.62,6.85,40.82,79.48,2.95,3,39.65,0
18315,2.81,9.9,82.99,61.59,2.28,3,47.65,1
13831,8.08,5.11,53.69,85.52,0.41,1,78.84,1
37284,3.43,5.29,60.63,76.19,0.35,5,48.94,1
53231,3.79,9.2,86.85,51.87,0.52,2,49.5,1
27448,8.42,4.92,81.8,84.98,0.6,4,42.95,1
24411,4.11,8.08,90.4,34.78,8.04,3,55.1,1
21049,4.43,8.88,69.34,55.43,3.41,1,75.45,1
8660,1.89,9.46,97.37,40.83,1.98,2,44.22,1
4789,2.82,8.83,91.62,74.2,2.66,3,50.09,1
37394,6.17,4.88,31.99,30.71,3.57,4,8.8,0
32345,1.78,7.26,69.45,97.84,0.34,5,39.22,0
13033,10.43,8.24,85.94,89.03,0.36,4,94.06,1
22021,1.56,7.14,82.58,36.43,1.62,5,33.72,0
29051,6.98,9.23,93.58,86.29,0.53,1,72.69,1
27172,2.3,6.49,74.53,57.51,1.86,5,42.03,1
19491,2.02,7.35,93.62,61.98,0.43,3,55.87,1
30019,2.61,7.45,70.61,29.94,1.19,5,30.26,0
3419,3.79,6.58,71.07,53.92,0.35,5,62.22,1
9193,7.42,5.47,90.69,57.51,3.98,1,57.72,1
17980,2.43,9.92,83.82,34.57,1.12,4,49.78,1
51016,2.14,7.49,77.42,52.22,3.61,5,44.91,1
42086,1.86,6.49,80.27,34.86,4.06,3,47.39,1
53865,6.84,5.34,81.32,66.53,0.88,2,65.22,1
35461,5.93,9.56,59.67,56.71,1.4,5,51.8,1
5677,4.94,7.26,95.56,69.23,0.99,4,62.83,1
13399,3.52,6.33,86.75,45.96,2.32,2,42.24,1
10135,5.51,7.52,79.2,83.46,2.88,5,76.29,1
3026,8.62,5.85,93.19,83.51,2.56,5,82.76,1
17221,6.05,9.54,61.2,52.49,0.27,1,57.42,1
19659,10.54,9.37,72.28,69.53,3.4,1,67.32,1
23279,3.29,6.36,72.91,61.94,0.39,4,46.27,1
18217,2.67,8.24,54.78,71.03,8.35,5,60.96,1
26986,2.24,5.85,84.68,48.56,2.07,1,47.69,1
18128,4.28,6.17,98.88,87.43,3.45,4,61.12,1
52242,2.96,5.57,80.74,74.84,1.66,2,55.97,1
6197,4.58,6.29,54.5,68.86,1.33,2,57.98,1
35224,2.47,6.45,82.95,43.64,3.06,5,53.67,1
21127,3.99,7.03,38.46,61.95,1.91,5,34.81,0
32759,1.99,7.45,91.52,67.18,3.76,4,47.21,1
39695,1.3,8.02,82.95,51.81,0.83,4,35.58,0
47822,5.36,6.92,78.58,72.74,2.75,5,55.21,1
50599,2.01,7.26,77.57,62.71,0.8,3,53.58,1
12497,2.55,5.34,72.67,50.15,3.51,2,39.81,0
48831,2.54,4.12,88.12,32.43,3.54,3,23.65,0
47634,9.86,7.64,85.93,81.74,1.01,4,79.07,1
19381,3.52,6.83,72.79,66.54,0.17,5,57.09,1
22014,2.01,8.68,83.55,52.06,1.49,1,49.18,1
44930,5.34,6.86,77.15,59.87,1.83,3,44.05,1
9024,3.85,8.69,83.2,61.76,1.47,2,44.55,1
27249,2.66,3.0,76.6,46.87,2.02,4,19.1,0
1902,6.79,7.76,65.53,68.11,1.6,3,76.44,1
25634,3.94,6.17,42.61,79.73,2.48,5,35.74,0
12052,1.67,9.14,77.99,74.07,0.54,4,54.32,1
45585,6.78,6.64,87.16,80.68,0.67,5,87.92,1
5276,3.56,7.48,71.57,57.87,1.04,5,67.78,1
5748,2.11,7.0,78.53,47.47,0.38,1,45.28,1
45751,7.58,8.93,96.18,80.76,0.61,2,65.96,1
19689,4.82,6.22,78.43,73.4,2.58,1,54.25,1
28474,2.47,8.32,69.65,28.93,0.36,2,47.06,1
49187,1.75,5.02,72.64,59.64,0.03,5,22.74,0
32844,1.59,5.77,41.13,40.87,4.57,3,12.7,0
17110,2.39,6.66,59.4,46.46,2.64,5,43.23,1
27757,4.3,8.82,82.3,49.32,0.14,1,48.93,1
28299,3.22,6.53,88.6,63.36,1.64,2,55.2,1
54625,2.17,7.23,94.09,53.79,3.14,3,44.34,1
9200,2.22,9.1,84.24,51.23,0.2,4,51.43,1
25770,5.47,5.68,86.09,54.12,0.21,1,57.67,1
34993,7.14,7.93,67.65,76.63,0.56,5,62.49,1
43600,7.83,7.81,72.16,69.92,1.15,5,48.76,1
50674,2.05,3.89,74.41,61.29,1.11,5,7.88,0
4640,8.49,6.67,66.84,70.78,1.83,1,80.63,1
28537,5.2,7.15,67.71,78.39,10.93,3,57.63,1
6021,2.58,9.66,59.24,46.11,0.83,4,43.31,1
21366,2.0,8.32,68.74,65.6,4.01,5,45.97,1
25765,2.08,7.59,51.57,73.9,3.49,2,55.49,1
50149,3.35,6.16,66.99,50.79,2.32,1,59.05,1
50028,2.06,7.04,66.82,47.61,1.59,1,35.96,0
1139,2.6,6.5,76.12,61.14,0.15,1,50.78,1
35590,4.13,7.31,85.42,85.6,3.7,2,68.83,1
23767,7.72,4.78,67.83,77.09,1.89,5,52.69,1
18975,3.2,5.78,49.16,70.26,2.69,5,34.47,0
891,2.53,7.15,95.4,56.98,1.8,3,50.62,1
21814,2.87,4.97,70.65,41.76,2.6,3,13.17,0
47825,8.91,5.69,58.89,100.0,0.93,5,76.9,1
49973,4.38,6.37,99.02,74.71,0.8,2,66.41,1
54709,4.95,5.95,78.61,85.8,1.67,4,71.99,1
12476,6.43,10.83,68.61,91.08,3.51,3,51.55,1
10743,2.87,7.04,59.87,58.62,1.91,4,53.07,1
27648,2.99,6.88,55.05,63.93,1.28,1,59.4,1
18960,1.36,6.94,50.46,38.02,0.32,5,31.73,0
48026,1.28,8.07,66.41,36.96,0.22,4,49.12,1
48435,1.25,10.16,79.92,49.08,3.29,3,27.54,0
26775,6.44,5.89,83.66,72.31,2.11,3,71.09,1
35501,1.62,7.43,92.74,48.88,0.11,4,26.85,0
20319,4.69,5.67,60.11,64.65,0.79,2,52.09,1
5254,2.06,7.66,71.97,61.18,7.77,5,47.53,1
9327,2.96,4.93,71.59,39.44,0.64,4,39.51,0
7230,3.76,8.0,90.97,65.72,1.19,5,57.08,1
45811,1.86,3.7,46.47,39.14,0.59,3,0.0,0
286,2.21,6.97,79.97,64.4,0.42,4,52.29,1
50186,8.76,6.19,88.74,76.15,2.62,5,61.7,1
40255,10.77,7.91,73.2,87.96,1.94,1,84.97,1
34777,1.56,5.36,92.55,77.68,1.85,1,30.81,0
24285,3.21,6.78,68.41,51.24,3.77,4,53.04,1
33941,2.86,6.88,46.18,66.84,2.88,1,31.8,0
12316,2.73,6.39,74.74,61.69,0.39,3,58.15,1
51638,6.14,8.06,92.54,62.8,0.82,5,46.75,1
24240,2.16,6.69,94.11,58.32,2.32,4,62.85,1
8531,5.43,7.72,86.19,67.9,0.22,5,64.89,1
48006,5.3,4.69,78.93,54.07,1.53,2,45.49,1
9761,5.69,8.1,66.47,87.11,2.38,2,77.45,1
22566,1.97,7.2,93.1,17.98,6.37,4,16.29,0
41934,3.79,4.29,73.14,51.04,0.25,2,22.38,0
20513,2.66,7.75,84.52,64.95,3.53,5,74.64,1
47433,5.34,5.93,44.78,84.28,4.65,1,35.92,0
20178,0.8,7.57,76.55,55.59,12.0,3,50.53,1
50740,7.86,6.09,77.51,66.06,1.88,4,75.43,1
33255,3.54,8.25,77.5,65.84,1.35,2,54.93,1
477,5.06,6.06,93.56,80.41,0.4,5,55.93,1
3736,6.27,7.89,81.27,66.26,2.47,1,73.87,1
46869,4.05,7.88,80.85,77.8,0.27,3,70.33,1
7259,3.64,7.92,94.41,80.31,1.78,2,73.23,1
39036,4.02,10.75,30.0,60.92,2.84,1,21.8,0
13432,2.19,4.68,76.92,38.34,2.61,4,35.11,0
18970,3.52,6.13,34.82,41.86,7.56,4,27.88,0
12871,0.99,7.25,54.77,35.7,0.03,5,26.86,0
