id,Study_Hours,Sleep_Hours,Attendance_Percentage,Previous_Score,Internet_Usage,Social_Activity_Level,Performance_Score,Pass_Fail
463,1.46,8.38,82.28,47.29,0.99,4,27.3,0
464,5.78,5.43,95.32,71.94,2.83,4,56.39,1
465,4.19,5.58,63.7,65.38,0.09,2,61.3,1
466,6.78,8.26,55.58,68.45,2.09,2,72.89,1
467,1.23,5.89,58.1,38.36,0.73,4,30.29,0
468,2.67,7.93,89.43,56.67,3.21,4,44.09,1
469,3.24,9.09,96.24,64.58,4.51,2,50.24,1
470,3.21,6.64,71.5,82.03,0.75,4,42.52,1
471,4.46,6.17,72.96,63.96,1.04,3,48.06,1
472,1.51,3.0,96.05,55.49,5.66,5,32.2,0
473,4.82,8.79,45.59,78.38,1.19,3,36.82,0
474,4.38,7.18,47.16,31.59,4.35,4,18.48,0
475,2.3,6.94,81.94,66.18,2.1,2,69.27,1
476,3.2,7.37,69.54,82.73,1.21,2,60.03,1
477,5.06,6.06,93.56,80.41,0.4,5,55.93,1
478,15.89,4.03,79.18,100.0,0.63,2,86.19,1
479,3.52,8.48,64.54,59.43,3.92,5,48.06,1
480,2.39,8.84,67.03,78.13,3.59,3,37.63,0
481,3.12,8.02,92.0,74.96,6.28,4,41.17,1
482,2.87,6.86,69.92,75.14,2.04,5,53.8,1
483,5.23,9.0,88.88,45.17,0.7,1,55.89,1
484,1.74,5.82,98.19,48.4,2.6,4,31.11,0
485,3.09,4.86,81.85,48.06,1.15,2,31.1,0
486,3.18,4.44,90.92,58.93,0.12,2,46.94,1
487,3.28,7.25,95.3,59.75,4.59,2,51.67,1
488,4.9,4.86,70.95,83.7,1.66,3,33.26,0
489,4.92,5.05,84.63,75.36,2.08,5,63.41,1
490,3.83,7.03,87.03,53.68,2.77,4,49.7,1
491,3.88,6.1,86.43,60.63,0.56,2,38.15,0
492,2.02,6.27,92.17,22.76,0.56,3,37.33,0
493,1.92,6.77,78.03,53.05,0.67,2,43.24,1
494,7.24,5.72,75.02,98.36,0.24,5,76.92,1
495,2.68,6.68,61.89,36.74,3.97,2,54.27,1
496,8.16,4.69,93.01,97.26,4.09,4,79.8,1
497,1.49,10.3,83.05,46.09,8.48,1,28.64,0
498,2.22,5.82,87.85,73.42,10.51,3,52.43,1
499,4.87,6.35,86.9,80.98,0.05,2,74.35,1
500,2.75,5.11,67.62,61.92,3.82,2,42.46,1
501,5.04,6.53,74.1,77.12,2.32,3,64.1,1
502,3.65,8.07,58.35,82.45,1.36,4,70.24,1
503,5.69,9.11,71.72,65.88,0.08,4,70.89,1
504,2.33,7.82,63.81,63.76,1.24,1,48.51,1
505,2.55,11.1,82.04,64.97,4.06,3,48.37,1
506,1.71,4.6,41.8,51.49,1.17,2,0.0,0
507,5.35,6.82,99.48,65.68,0.77,2,55.03,1
508,5.4,6.46,94.32,58.76,0.72,3,59.71,1
509,1.29,5.44,73.36,78.74,2.31,1,39.53,0
510,6.25,6.7,92.31,71.21,3.07,2,68.71,1
511,8.85,5.99,85.15,79.46,4.79,5,91.35,1
512,2.88,5.15,93.88,61.19,2.55,5,43.85,1
513,4.7,8.04,74.64,53.92,0.41,5,50.52,1
514,5.62,7.41,77.9,82.58,0.67,3,78.55,1
515,9.24,7.14,81.16,83.41,0.28,3,91.13,1
516,4.48,7.66,65.79,53.04,0.29,2,56.29,1
517,1.39,9.63,81.54,32.24,1.89,2,35.66,0
518,2.71,6.66,83.54,43.68,0.24,2,39.93,0
519,2.15,5.86,30.0,41.52,7.81,5,0.0,0
520,1.67,4.75,76.61,65.88,0.52,4,35.68,0
521,4.29,6.26,81.53,41.79,0.99,2,65.33,1
522,3.17,8.19,88.46,68.5,0.39,2,50.11,1
523,3.91,6.21,62.9,71.81,4.72,2,47.08,1
524,2.92,7.16,73.28,34.2,3.91,4,40.72,1
525,6.15,8.35,86.06,100.0,4.19,2,67.26,1
526,3.32,5.66,84.56,61.96,3.7,3,55.27,1
527,1.37,6.8,68.02,62.82,3.61,4,37.6,0
528,9.02,7.72,56.43,82.48,2.83,3,72.33,1
529,2.65,3.25,94.53,43.92,1.99,1,22.36,0
530,8.6,7.27,88.62,90.9,2.66,1,86.91,1
531,1.27,8.4,43.69,65.78,0.61,5,31.08,0
532,2.49,8.57,72.27,51.06,0.11,5,39.15,0
533,3.78,6.8,59.95,72.46,0.61,4,50.35,1
534,2.65,7.08,72.64,47.94,3.03,1,56.12,1
535,3.49,6.92,86.73,56.7,0.59,3,52.97,1
536,3.38,6.43,81.73,53.78,8.43,5,46.91,1
537,4.64,7.84,80.77,85.52,0.62,2,75.4,1
538,2.46,6.14,88.11,48.74,12.0,2,59.15,1
539,5.77,6.97,96.92,52.12,0.94,5,53.08,1
540,8.2,5.31,61.53,61.98,1.52,5,53.66,1
541,3.57,6.92,62.53,72.57,4.11,4,51.76,1
542,2.22,8.55,80.1,42.59,2.51,3,43.95,1
543,5.19,8.15,89.99,44.72,12.0,2,42.66,1
544,11.29,4.15,69.07,100.0,0.44,3,65.57,1
545,4.33,6.84,72.68,46.29,0.41,5,47.18,1
546,4.0,3.97,30.48,68.71,2.07,5,18.72,0
547,2.34,6.74,97.63,74.98,0.56,1,43.35,1
548,0.6,5.07,79.25,63.46,0.32,5,47.38,1
549,4.47,8.08,67.1,71.51,1.62,5,50.34,1
550,8.47,7.22,81.42,86.63,5.4,1,97.88,1
551,5.34,6.11,87.05,50.47,1.57,2,67.71,1
552,2.74,8.59,97.42,60.93,4.12,3,42.19,1
553,3.58,7.13,58.92,68.72,0.97,1,46.67,1
554,0.99,5.14,56.18,31.61,0.0,4,27.2,0
555,1.68,7.46,56.86,64.96,0.37,2,30.88,0
556,5.48,7.84,83.24,52.71,1.82,1,62.25,1
557,1.56,6.05,73.63,54.81,3.18,1,45.2,1
558,3.7,5.39,66.03,60.06,5.47,2,57.67,1
559,3.17,3.76,55.58,79.56,1.59,4,52.47,1
560,1.16,4.4,70.08,59.17,1.39,5,9.62,0
561,3.21,5.42,57.45,31.97,4.0,2,37.01,0
562,10.89,4.97,74.75,59.54,1.28,3,44.46,1
563,3.18,6.46,82.09,55.0,1.68,2,48.21,1
564,1.55,8.79,77.59,34.86,0.33,5,43.55,1
565,5.79,7.41,93.12,66.08,0.99,5,75.07,1
566,3.13,5.38,58.2,56.1,2.21,3,34.91,0
567,1.85,9.47,93.65,56.12,0.91,5,41.04,1
568,2.04,9.16,99.21,62.86,2.05,4,57.45,1
569,1.37,7.41,68.46,29.06,1.52,3,18.91,0
570,2.67,6.46,94.71,45.04,3.61,2,46.56,1
571,3.66,8.88,83.85,87.84,2.71,2,78.74,1
572,3.78,8.78,88.6,45.94,3.33,2,43.88,1
573,2.72,5.55,86.4,44.49,3.74,1,54.23,1
574,1.6,5.7,81.54,79.07,2.02,2,38.78,0
575,4.72,7.09,71.31,78.77,3.94,4,57.84,1
576,3.51,6.83,89.36,15.0,10.0,1,54.96,1
577,3.35,6.71,64.3,71.07,1.83,3,63.83,1
578,9.14,7.12,75.69,68.63,7.36,5,76.29,1
579,1.67,6.68,91.09,57.08,1.23,2,39.96,0
580,1.63,6.89,69.24,41.2,0.7,4,43.28,1
581,3.55,4.98,75.18,61.35,3.07,5,17.84,0
582,4.93,6.18,84.94,42.86,0.6,1,58.54,1
583,1.08,7.86,73.56,80.35,5.0,5,48.31,1
584,3.23,7.17,69.32,57.66,2.6,5,50.34,1
585,1.45,7.53,93.54,51.7,0.77,1,44.9,1
586,5.47,8.23,73.15,44.34,1.23,1,63.97,1
587,1.48,5.22,83.77,69.07,1.53,5,23.09,0
588,2.8,3.66,78.14,44.56,2.52,4,30.9,0
589,3.3,6.68,94.93,40.03,0.46,4,60.35,1
590,4.86,7.13,69.71,78.74,0.55,3,61.89,1
591,2.97,8.92,83.03,55.93,8.82,1,50.91,1
592,7.27,6.95,90.04,49.88,7.42,2,89.16,1
593,2.89,5.81,87.6,38.12,0.28,1,29.85,0
594,0.75,7.48,69.53,61.7,2.4,2,30.43,0
595,4.29,7.37,70.17,26.94,5.06,3,41.39,1
596,2.41,6.65,84.69,37.31,3.73,2,51.25,1
597,1.65,6.73,46.61,45.87,1.56,3,1.32,0
598,3.96,5.63,92.23,81.58,6.77,1,88.89,1
599,2.82,7.37,94.24,63.69,6.19,1,56.09,1
600,3.8,6.03,71.4,65.28,4.76,5,49.74,1
601,4.94,5.74,97.34,91.65,4.2,5,60.5,1
602,4.14,4.64,60.31,68.24,0.29,1,36.97,0
603,1.57,4.75,37.98,47.63,1.91,4,0.0,0
604,2.83,9.57,71.12,54.62,0.99,3,45.2,1
605,1.19,5.31,90.29,40.63,1.44,1,30.81,0
606,2.49,4.54,95.9,53.98,6.54,3,30.97,0
607,13.1,5.4,86.45,100.0,0.08,4,95.86,1
608,1.88,7.17,63.57,39.47,1.05,5,22.64,0
609,6.06,6.09,73.94,57.03,0.57,1,60.18,1
610,2.88,7.53,52.5,23.19,1.18,2,30.56,0
611,7.08,5.6,98.83,59.93,2.97,3,63.81,1
612,6.97,8.03,84.9,61.57,3.69,5,69.06,1
613,3.22,6.55,99.19,42.98,1.95,2,46.49,1
614,10.5,6.84,75.23,100.0,2.79,3,87.0,1
615,1.58,6.75,92.18,63.99,4.94,1,38.43,0
616,1.98,5.47,70.88,62.18,6.89,3,46.88,1
617,0.95,8.7,83.13,66.69,0.51,1,32.65,0
618,5.33,5.91,47.62,54.88,0.2,1,37.36,0
619,6.09,8.06,60.77,29.85,5.16,5,27.66,0
620,1.69,7.22,88.12,71.48,0.26,4,44.78,1
621,6.09,7.87,80.69,81.7,0.16,3,78.23,1
622,1.73,4.82,60.5,51.22,2.52,1,27.51,0
623,1.91,6.87,60.99,40.34,0.03,4,29.11,0
624,2.62,10.08,70.67,56.81,2.87,5,43.18,1
625,11.12,9.66,69.87,93.39,0.67,5,78.48,1
626,4.51,7.13,77.76,60.69,2.66,3,54.77,1
627,5.37,9.22,90.82,52.09,8.9,3,68.08,1
628,3.22,6.69,85.4,61.36,0.5,5,52.49,1
629,2.66,6.8,96.75,77.63,1.12,3,50.93,1
630,4.12,3.1,84.91,51.46,6.13,2,39.2,0
631,1.81,4.62,89.45,66.69,4.86,5,17.95,0
632,3.47,6.65,71.78,57.3,0.21,3,56.34,1
633,6.18,5.28,73.77,52.71,0.83,4,68.03,1
634,1.39,7.75,63.3,36.67,3.47,5,33.82,0
635,2.18,5.46,85.5,60.37,0.77,5,41.7,1
636,1.41,8.13,85.26,49.74,2.2,5,39.53,0
637,16.0,5.81,75.84,92.68,0.05,3,92.78,1
638,2.67,10.68,88.91,59.79,10.21,4,43.8,1
639,3.02,6.66,87.73,58.87,0.57,4,44.6,1
640,1.3,7.42,70.34,59.47,3.11,4,43.07,1
641,6.3,9.32,65.16,72.54,1.23,1,61.88,1
642,5.4,8.74,94.21,35.83,4.35,2,52.74,1
643,5.89,7.17,47.01,73.91,1.63,4,44.0,1
644,0.88,6.15,60.93,43.97,1.99,2,14.98,0
645,3.42,7.93,75.41,63.5,2.91,5,67.69,1
646,5.83,6.39,64.99,46.01,2.0,3,61.39,1
647,6.29,4.96,86.55,73.82,1.12,4,45.0,1
648,2.21,6.18,78.53,50.37,1.09,5,47.55,1
649,1.81,5.78,91.13,64.11,2.97,4,30.61,0
650,4.14,7.97,86.6,70.02,1.52,5,65.35,1
651,4.82,8.29,76.35,61.06,0.31,2,60.54,1
652,3.7,7.22,94.66,34.0,0.77,3,56.8,1
653,3.57,7.96,98.99,59.48,1.69,3,41.49,1
654,6.71,7.92,79.67,62.8,1.03,1,66.7,1
655,4.85,6.1,99.03,43.79,1.08,2,52.91,1
656,8.68,7.83,48.71,69.92,4.0,4,53.77,1
657,3.96,4.39,49.72,52.64,0.8,3,8.43,0
658,5.15,5.39,81.75,75.55,3.42,5,62.26,1
659,3.23,8.32,67.6,42.56,5.7,2,69.38,1
660,2.83,7.01,76.57,50.27,2.19,5,54.11,1
661,2.87,6.93,58.13,61.17,3.0,4,54.84,1
662,1.36,6.52,79.51,32.23,2.6,5,31.27,0
663,4.94,7.42,63.93,64.76,0.29,4,75.04,1
664,2.41,6.73,84.05,60.96,2.48,2,58.42,1
665,9.21,5.81,56.28,48.71,4.88,5,57.39,1
666,2.84,3.17,57.33,54.12,1.07,5,25.62,0
667,2.13,6.22,78.43,41.47,0.97,5,45.14,1
668,2.04,5.59,84.9,58.19,5.78,3,56.26,1
669,4.69,7.55,76.35,76.33,3.49,3,63.72,1
670,2.88,7.33,94.66,60.36,2.42,1,55.09,1
671,1.56,9.89,81.51,54.44,0.58,1,37.14,0
672,9.8,9.05,88.7,59.24,3.56,2,76.62,1
673,6.66,8.19,85.14,72.37,1.94,4,64.39,1
674,6.07,6.04,74.2,68.19,3.52,1,63.85,1
675,3.43,6.64,55.59,78.4,0.67,1,57.71,1
676,2.61,10.53,53.98,58.0,0.74,4,44.49,1
677,1.98,6.54,81.39,68.45,0.59,4,25.95,0
678,2.92,9.67,52.61,45.51,3.32,4,38.37,0
679,1.31,6.62,94.19,50.67,6.75,4,38.83,0
680,2.97,8.3,74.39,83.87,3.64,1,60.96,1
681,8.07,9.8,99.63,100.0,2.86,1,88.3,1
682,2.27,5.56,52.39,70.16,0.29,4,35.15,0
683,5.56,6.35,89.84,77.15,0.04,2,56.06,1
684,5.58,6.7,73.46,62.73,0.09,2,49.8,1
685,2.19,7.93,78.05,52.11,0.03,3,54.58,1
686,5.16,5.03,47.29,88.79,3.33,4,41.31,1
687,1.22,6.52,80.96,56.78,0.04,3,36.1,0
688,2.13,6.39,66.79,51.16,5.86,2,54.95,1
689,2.35,3.99,91.15,40.86,1.67,1,16.65,0
690,3.34,4.96,68.6,79.6,10.86,1,37.25,0
691,3.58,5.63,60.36,76.33,6.83,1,51.93,1
692,3.53,6.33,53.12,67.47,1.37,5,47.35,1
693,2.0,6.21,96.69,55.4,0.84,1,39.66,0
694,3.35,8.05,83.99,76.47,1.35,3,62.59,1
695,5.77,6.33,53.92,51.34,0.2,3,56.56,1
696,5.16,7.71,85.65,75.8,1.6,2,72.27,1
697,5.06,8.67,86.2,57.13,0.76,3,63.46,1
698,2.32,7.49,79.25,39.37,0.61,2,48.6,1
699,3.36,6.51,45.52,62.51,0.97,2,21.4,0
700,4.22,8.07,98.55,76.2,5.31,2,63.4,1
701,1.19,5.35,91.08,64.03,7.67,3,40.92,1
702,10.18,4.03,98.09,67.3,6.96,2,52.59,1
703,1.93,5.28,90.76,61.81,8.3,4,38.0,0
704,1.0,7.32,88.83,60.71,1.62,4,25.4,0
705,2.08,5.62,80.71,65.61,0.25,4,47.18,1
706,5.54,6.01,79.64,79.84,0.33,4,72.44,1
707,4.82,6.38,95.97,60.0,3.42,4,60.06,1
708,3.71,5.29,60.48,89.02,1.11,5,61.61,1
709,3.67,8.32,69.76,58.86,7.15,1,56.68,1
710,0.96,7.91,84.27,62.09,2.7,2,35.82,0
711,1.01,7.33,79.85,77.07,3.7,5,56.54,1
712,2.89,8.71,63.32,43.57,1.01,1,47.42,1
713,1.32,6.69,78.34,55.56,1.35,4,34.8,0
714,2.28,6.22,87.06,66.85,0.13,2,50.11,1
715,4.2,8.0,70.9,52.51,4.79,3,50.43,1
716,2.14,7.55,96.18,67.61,0.39,1,58.26,1
717,5.78,8.82,75.25,48.91,0.79,2,64.42,1
718,1.6,5.27,86.48,45.39,3.07,1,46.53,1
719,3.94,8.47,65.59,46.24,0.04,5,44.41,1
720,1.63,7.25,85.44,69.49,0.52,3,46.56,1
721,1.48,6.71,57.67,27.85,0.96,1,19.1,0
722,1.85,5.35,57.82,52.64,1.48,5,38.59,0
723,0.75,7.67,93.0,53.11,0.43,1,44.07,1
724,1.36,7.45,82.13,76.12,1.23,4,56.36,1
725,4.3,8.38,63.18,85.93,3.62,5,68.67,1
726,3.36,9.22,72.56,66.73,2.14,4,48.68,1
727,15.43,5.79,59.31,82.99,5.17,1,100.0,1
728,2.23,10.29,76.23,80.04,9.75,1,57.26,1
729,3.32,6.41,92.8,68.17,11.55,5,60.57,1
730,2.93,4.8,71.11,54.87,0.17,4,33.41,0
731,5.45,6.19,76.02,75.35,0.71,1,65.52,1
732,6.06,6.61,58.3,87.44,0.1,1,65.53,1
733,0.95,8.2,69.84,56.29,3.91,3,25.7,0
734,2.07,6.8,62.31,53.36,6.3,2,37.24,0
735,2.31,7.86,77.9,64.42,0.42,1,42.47,1
736,6.02,4.11,63.72,62.83,1.18,1,36.41,0
737,0.99,6.94,67.61,69.38,2.78,2,41.53,1
738,6.56,5.55,65.69,54.43,5.69,4,45.5,1
739,3.75,5.27,88.38,60.74,1.36,1,57.34,1
740,2.65,8.6,53.37,80.55,0.68,2,53.62,1
741,1.89,7.43,60.74,65.9,12.0,2,42.2,1
742,2.27,5.66,89.75,66.56,0.48,5,46.92,1
743,1.99,5.66,62.05,65.44,2.17,2,26.18,0
744,3.13,7.46,97.7,85.06,0.32,3,70.29,1
745,2.81,5.79,91.24,56.58,0.68,3,60.06,1
746,2.95,6.79,59.3,83.15,2.9,3,67.23,1
747,7.44,4.5,79.43,86.33,0.97,1,52.69,1
748,5.92,6.18,60.8,83.46,1.52,2,67.04,1
749,2.28,10.73,87.29,48.77,2.03,3,40.35,1
750,2.88,4.83,85.0,57.8,0.84,2,28.19,0
751,1.46,8.96,87.92,45.88,8.9,2,34.34,0
752,1.9,5.37,92.2,75.13,0.2,5,47.91,1
753,6.55,8.31,85.64,81.97,4.14,5,80.37,1
754,1.74,6.16,79.38,100.0,3.21,2,45.01,1
755,2.75,6.11,81.31,53.92,7.32,3,46.41,1
756,3.15,7.29,70.19,41.74,1.62,4,51.65,1
757,3.13,7.82,72.47,59.0,7.52,3,51.02,1
758,4.26,8.04,84.03,54.11,2.32,3,67.68,1
759,7.69,5.04,99.19,68.37,0.57,4,70.64,1
760,4.69,6.1,91.1,59.16,0.23,3,62.36,1
761,1.31,7.52,56.68,44.58,1.14,3,32.32,0
762,8.48,8.46,91.56,96.06,5.68,1,84.74,1
763,5.54,8.11,89.89,61.66,0.27,4,60.44,1
764,3.39,9.03,89.71,77.35,0.2,3,70.33,1
765,9.98,5.25,77.63,73.19,0.26,3,62.27,1
766,2.33,4.01,90.99,15.0,3.38,3,30.99,0
767,3.72,7.18,84.69,84.09,0.35,4,66.69,1
768,2.72,6.87,86.33,68.98,1.67,3,63.82,1
769,3.06,6.05,88.23,76.64,4.5,3,47.72,1
770,2.52,6.11,93.51,60.17,0.78,2,49.3,1
771,4.74,9.43,83.56,73.88,4.99,2,53.2,1
772,4.48,7.06,85.78,66.64,0.35,1,69.09,1
773,2.73,7.44,69.45,54.56,0.17,2,56.81,1
774,3.1,3.48,93.69,50.86,3.27,2,33.47,0
775,16.0,8.83,75.5,90.38,2.0,5,95.63,1
776,5.81,4.33,89.43,72.84,0.24,1,40.81,1
777,1.71,7.02,78.05,51.75,6.75,5,45.28,1
778,3.58,8.97,82.59,68.21,0.85,5,57.02,1
779,0.95,8.56,81.56,24.08,4.33,4,20.26,0
780,4.73,5.27,30.0,78.41,2.93,1,43.26,1
781,1.94,8.56,70.78,54.22,4.17,4,31.95,0
782,3.67,8.11,83.69,41.48,3.27,2,45.61,1
783,2.15,7.76,62.22,33.59,1.55,3,42.89,1
784,3.85,8.13,95.67,49.52,0.75,5,63.86,1
785,2.56,5.14,90.63,58.24,0.01,2,56.41,1
786,16.0,9.53,36.14,75.17,0.58,2,73.18,1
787,4.76,9.82,76.76,68.47,1.7,1,64.82,1
788,1.53,7.22,77.03,71.56,5.36,2,34.1,0
789,4.81,7.28,76.59,54.01,0.82,5,54.36,1
790,6.31,5.72,66.81,60.16,2.4,1,63.82,1
791,4.82,6.16,55.39,45.14,1.13,2,60.73,1
792,6.73,4.57,72.52,86.76,0.23,4,62.05,1
793,3.64,5.66,84.23,43.39,3.13,5,39.19,0
794,3.52,6.85,86.01,78.78,1.29,2,59.75,1
795,3.7,7.64,74.65,80.79,3.21,2,73.01,1
796,2.34,8.8,78.85,68.37,0.56,4,48.33,1
797,1.77,7.27,81.62,49.99,1.81,3,52.23,1
798,2.63,6.84,80.89,89.69,1.43,4,57.46,1
799,7.27,7.67,70.28,74.96,1.72,3,49.94,1
800,0.79,9.42,79.58,38.34,0.48,4,28.99,0
801,9.08,5.87,76.05,61.66,2.47,4,61.98,1
802,1.79,6.46,77.65,55.18,1.68,4,39.29,0
803,1.22,8.8,85.48,51.25,0.41,1,18.05,0
804,1.88,8.52,87.26,78.69,11.88,1,47.89,1
805,2.88,6.21,67.95,67.28,2.94,1,48.6,1
806,1.41,7.36,86.17,58.9,0.1,4,31.7,0
807,2.11,7.94,93.12,36.85,1.81,5,66.51,1
808,3.65,6.95,89.82,51.43,1.34,5,38.44,0
809,8.14,7.69,37.69,63.19,4.39,3,55.19,1
810,4.89,8.55,93.26,72.8,1.4,4,71.27,1
811,2.54,4.04,63.77,47.32,5.79,4,35.76,0
812,7.31,4.25,66.07,64.99,1.8,3,49.05,1
813,5.76,5.55,85.36,55.95,3.21,2,47.83,1
814,1.83,4.54,30.0,41.86,3.53,4,0.0,0
815,4.56,9.19,94.37,67.11,4.62,1,58.98,1
816,6.23,8.54,70.02,77.54,5.14,2,68.87,1
817,5.82,6.84,74.42,40.59,1.29,3,70.05,1
818,3.35,6.67,74.51,64.47,12.0,4,50.06,1
819,5.63,7.5,88.7,90.72,1.68,4,61.8,1
820,4.11,8.79,90.64,60.51,4.85,5,57.8,1
821,2.72,6.28,63.66,66.45,2.61,4,53.99,1
822,4.37,7.67,87.2,50.32,2.36,4,60.53,1
823,6.46,5.66,74.87,60.23,2.6,4,54.77,1
824,3.5,8.04,72.4,78.57,1.45,3,54.94,1
825,5.31,8.39,91.63,54.8,1.09,3,52.71,1
826,3.75,5.55,73.31,49.27,0.55,1,66.94,1
827,5.16,6.13,73.17,56.11,0.2,5,53.01,1
828,4.1,6.9,54.6,54.6,1.66,4,42.72,1
829,3.26,9.89,86.21,85.49,1.56,4,46.68,1
830,7.63,5.4,65.22,76.25,5.79,1,63.79,1
831,2.19,7.88,84.66,47.05,0.63,2,52.86,1
832,0.91,6.41,80.75,47.77,2.48,1,50.78,1
833,2.24,7.6,58.25,48.37,5.42,5,49.58,1
834,2.71,7.0,66.28,43.22,1.41,5,60.88,1
835,5.72,7.21,94.82,75.17,3.77,1,66.36,1
836,2.52,9.17,80.57,45.07,2.51,4,39.48,0
837,6.38,7.21,99.57,54.69,0.41,4,81.22,1
838,5.71,6.58,84.28,53.12,5.6,3,72.44,1
839,16.0,7.74,90.39,88.83,0.17,5,94.52,1
840,5.64,8.79,83.69,59.27,0.43,3,35.49,0
841,0.61,8.24,87.77,45.7,1.51,3,25.64,0
842,3.44,7.84,92.46,27.54,0.74,5,29.01,0
843,3.86,6.82,74.98,73.29,3.31,2,60.57,1
844,2.95,5.69,55.09,62.67,4.68,3,54.3,1
845,5.22,7.73,63.68,89.65,1.94,1,59.27,1
846,5.83,5.82,92.83,51.33,0.71,5,69.07,1
847,2.1,9.02,97.35,67.64,1.43,1,52.1,1
848,4.75,5.99,83.93,55.61,1.92,3,59.41,1
849,2.59,7.94,57.89,54.84,1.49,5,43.71,1
850,2.55,7.71,91.59,68.1,0.37,2,54.04,1
851,7.55,3.9,83.01,80.4,2.03,5,31.68,0
852,5.43,4.09,88.14,69.39,2.28,1,38.4,0
853,4.72,8.62,72.21,51.27,0.91,1,35.25,0
854,5.69,7.32,69.9,62.99,5.6,3,67.07,1
855,3.35,4.49,69.46,48.62,2.72,5,29.85,0
856,2.81,8.31,97.31,59.11,2.16,3,53.95,1
857,7.58,6.29,76.45,44.45,0.75,1,68.24,1
858,2.02,6.31,94.47,52.49,1.86,1,38.11,0
859,2.1,4.91,84.84,46.2,0.06,2,37.98,0
860,1.85,6.29,97.82,55.1,9.47,5,33.77,0
861,5.54,4.5,65.65,69.32,2.01,4,31.31,0
862,2.41,7.47,64.98,55.24,0.81,1,53.61,1
863,3.45,6.29,75.46,54.36,2.63,4,48.7,1
864,5.8,5.75,52.8,64.45,2.95,1,61.74,1
865,1.62,5.16,73.93,21.28,0.19,2,26.14,0
866,1.36,6.42,80.17,30.81,1.2,2,40.62,1
867,2.06,7.3,93.91,85.94,3.48,3,78.01,1
868,4.94,9.94,90.77,43.47,4.56,4,49.14,1
869,3.18,6.55,77.72,39.34,3.06,2,46.81,1
870,1.03,6.27,77.61,41.03,0.66,1,40.65,1
871,2.35,6.64,85.62,66.1,0.53,4,50.26,1
872,4.85,4.94,84.7,56.86,4.76,2,35.81,0
873,4.2,5.44,69.27,59.68,0.29,5,48.18,1
874,1.39,6.16,89.89,25.2,0.97,3,20.7,0
875,1.98,8.32,34.89,61.08,4.62,1,19.31,0
876,5.22,5.91,92.43,67.1,0.07,3,67.67,1
877,3.36,8.55,95.58,75.79,7.14,4,60.24,1
878,10.27,8.33,88.99,75.98,0.91,4,71.89,1
879,1.96,9.99,91.74,46.12,1.06,5,32.88,0
880,3.62,5.15,84.28,53.27,1.76,3,47.45,1
881,1.42,7.22,96.7,39.74,0.34,4,16.74,0
882,2.65,6.8,73.34,44.11,1.04,4,44.42,1
883,8.55,9.46,71.03,59.58,3.07,1,54.39,1
884,5.85,6.79,83.31,77.88,0.23,2,65.54,1
885,4.75,7.76,80.03,75.68,1.77,5,59.74,1
886,3.2,5.26,90.64,48.33,0.06,1,44.6,1
887,1.28,9.84,55.54,36.77,0.1,2,18.86,0
888,4.12,4.84,79.21,100.0,0.29,5,40.25,1
889,4.69,5.08,96.17,45.41,1.81,5,54.41,1
890,3.09,5.97,98.19,50.48,0.69,3,47.63,1
891,2.53,7.15,95.4,56.98,1.8,3,50.62,1
892,2.34,8.49,84.69,44.08,8.36,5,42.27,1
893,0.8,6.27,92.36,56.22,0.22,1,26.0,0
894,6.2,5.91,51.62,68.07,10.67,1,57.0,1
895,2.05,8.56,73.61,60.64,1.36,5,43.43,1
896,3.74,6.19,75.22,78.73,0.29,1,48.65,1
897,3.88,5.83,85.73,71.84,8.62,5,49.1,1
898,5.79,8.95,80.43,64.03,2.05,4,55.84,1
899,5.29,4.75,57.27,58.6,2.17,5,45.73,1
900,1.8,9.59,82.49,52.08,0.12,1,33.25,0
901,2.56,4.66,67.84,51.25,1.42,4,31.95,0
902,6.78,5.19,46.88,58.35,1.86,5,38.91,0
903,1.78,5.17,94.04,55.11,5.7,5,28.68,0
904,2.37,8.68,72.69,96.72,1.78,2,55.11,1
905,8.81,8.66,78.11,73.61,1.54,4,80.68,1
906,5.71,9.11,87.69,57.62,2.35,3,50.15,1
907,2.45,7.63,85.55,34.21,7.28,1,50.56,1
908,9.45,5.31,89.29,50.99,0.35,4,57.6,1
909,2.29,5.9,93.32,62.8,0.67,2,47.13,1
910,2.31,5.5,78.15,65.1,0.62,3,42.72,1
911,4.82,8.19,75.8,54.78,4.41,4,54.12,1
912,8.66,7.41,88.12,80.88,1.19,3,82.45,1
913,3.03,4.37,69.99,67.38,0.82,2,39.9,0
914,9.95,6.86,96.33,97.47,3.08,2,85.87,1
915,1.81,8.34,70.95,53.4,4.84,5,43.49,1
916,4.24,6.12,74.85,64.67,1.52,5,41.18,1
917,4.64,7.64,89.98,61.51,3.98,1,68.23,1
918,3.5,7.39,63.32,65.18,1.69,1,49.75,1
919,3.34,8.56,75.73,42.08,2.31,5,69.5,1
920,1.76,5.89,42.36,69.52,2.11,1,19.79,0
921,2.83,8.42,71.61,59.34,0.59,1,62.86,1
922,1.42,5.28,98.69,55.75,1.69,4,36.95,0
923,2.72,8.43,51.03,15.0,1.09,3,38.44,0
924,1.35,6.91,99.51,43.16,0.89,5,38.53,0
925,2.11,4.19,76.58,67.04,2.49,4,17.97,0
926,3.49,8.1,37.65,62.84,6.38,1,35.69,0
